,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20
0,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.9860289096832275,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353,0.0007353221881203353
1,0.9838972687721252,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534,0.0008475129725411534
2,0.0006944714114069939,0.0006944714114069939,0.9868050813674927,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939,0.0006944714114069939
3,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.9836201071739197,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328,0.0008620988228358328
4,0.0006757202208973467,0.9871613383293152,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467,0.0006757202208973467
5,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.9830349683761597,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556,0.0008928944007493556
6,0.002500076312571764,0.002500076312571764,0.0025000772438943386,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.0025000765454024076,0.002500076312571764,0.002500076312571764,0.9524984955787659,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764,0.002500076312571764
7,0.0006410556379705667,0.0006410556379705667,0.9878199696540833,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667,0.0006410556379705667
8,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500176206231117,0.012500176206231117,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.012500175274908543,0.7624966502189636
9,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.980611264705658,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295,0.0010204584104940295
10,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.9898933172225952,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848,0.0005319334450177848
11,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.2928881347179413,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.6866562366485596,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012,0.0011364211095497012
12,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.683154284954071,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.2998631000518799,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516,0.0009434789535589516
13,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.9909521341323853,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134,0.0004762049356941134
14,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.24713177978992462,0.17179100215435028,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.3438214361667633,0.0006494101835414767,0.2268652319908142,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767,0.0006494101835414767
15,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111756321042776,0.978887677192688,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558,0.0011111755156889558
16,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.573386549949646,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652,0.40411245822906494,0.0012500562006607652,0.0012500562006607652,0.0012500562006607652
17,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.9916662573814392,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834,0.0004386206273920834
18,0.0009091562242247164,0.5060195922851562,0.0009091562242247164,0.0009091563988476992,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.4776155948638916,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164,0.0009091562242247164
19,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.9908648729324341,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814,0.00048079638509079814
20,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.9809993505477905,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903,0.0010000343900173903
21,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804497240111232,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.0009804494911804795,0.9813714623451233,0.0009804494911804795
22,0.0010638933163136244,0.9797860383987427,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.001063893549144268,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244,0.0010638933163136244
23,0.0010204946156591177,0.9806106090545654,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177,0.0010204946156591177
24,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.0010000508045777678,0.9809989929199219,0.0010000508045777678
25,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.0006666870322078466,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.000666686799377203,0.9873329997062683,0.000666686799377203,0.000666686799377203,0.000666686799377203
26,0.0009259978542104363,0.9824060201644897,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363,0.0009259978542104363
27,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.8116400241851807,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.17585891485214233,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196,0.0006944998167455196
28,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.9856053590774536,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888,0.0007576154312118888
29,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.9851551055908203,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649,0.0007813107222318649
30,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.9809991121292114,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892,0.0010000445181503892
31,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.6943804621696472,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.2846883237361908,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519,0.001162846339866519
32,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.9874994158744812,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434,0.0006579263717867434
33,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.001190510462038219,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971,0.9773802757263184,0.0011905103456228971,0.0011905103456228971,0.0011905103456228971
34,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.2662728428840637,0.001136438106186688,0.7132712602615356,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688,0.001136438106186688
35,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929023751989007,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.0008929022587835789,0.9830348491668701,0.0008929022587835789
36,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.9858198761940002,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624,0.0007463259389624
37,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.9830349683761597,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002,0.0008928959723562002
38,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.9788880348205566,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016,0.0011111554922536016
39,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.0005494730430655181,0.989560067653656,0.0005494730430655181,0.0005494730430655181
40,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.3572283089160919,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.635208010673523,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516,0.00042020517867058516
41,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.9788873791694641,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.001111190882511437,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151,0.0011111907660961151
42,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.9873325824737549,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765,0.0006667093257419765
43,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.770835280418396,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.21905165910720825,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432,0.0005618366412818432
44,0.000657923927064985,0.987499475479126,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985,0.000657923927064985
45,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.8184526562690735,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.001666719326749444,0.1515464335680008,0.001666719326749444,0.001666719326749444
46,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706454239785671,0.9720577001571655,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453,0.0014706453075632453
47,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.0010417065350338817,0.9802075624465942
48,0.0006849677884019911,0.0006849677884019911,0.9869856238365173,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911,0.0006849677884019911
49,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.000980489538051188,0.0009804896544665098,0.29239538311958313,0.000980489538051188,0.16671961545944214,0.3252958655357361,0.000980489538051188,0.000980489538051188,0.0009804896544665098,0.000980489538051188,0.199901282787323,0.000980489538051188
50,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.25158464908599854,0.3590914011001587,0.22557367384433746,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.0005747608956880867,0.1545540988445282,0.0005747608956880867,0.0005747608956880867
51,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.9830352663993835,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871,0.0008928785682655871
52,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475419017486274,0.38282978534698486,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.28250327706336975,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.0008475417853333056,0.3202587068080902,0.0008475417853333056
53,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.986985981464386,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953,0.0006849502096883953
54,0.0007353447144851089,0.5369652509689331,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.44979846477508545,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089,0.0007353447144851089
55,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.7665001153945923,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.21651765704154968,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527,0.0009434573585167527
56,0.0008772555156610906,0.0008772555156610906,0.0008772555738687515,0.38111957907676697,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.6030898094177246,0.0008772555156610906,0.0008772555156610906,0.0008772555156610906,0.0008772555738687515,0.0008772555156610906
57,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.9879741072654724,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451,0.0006329450407065451
58,0.0006667228881269693,0.987332284450531,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667229463346303,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693,0.0006667228881269693
59,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.19963394105434418,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.32327669858932495,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.008333542384207249,0.3354191482067108
60,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.981372058391571,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497,0.0009804157307371497
61,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.454228937625885,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.5147344470024109,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228,0.0017242560861632228
62,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042489014565945,0.9866192936897278,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336,0.0007042488432489336
